1,4,4,0,0
2,3,2,1,0
3,5,4,1,0
4,3,2,1,0
5,1,0,1,0
6,3,3,0,0
7,2,1,1,0
8,1,0,1,0
9,3,1,2,0
10,3,2,1,0
